Phylum;Class;Order;Family;Genus;strain;name;short;conc;AUCsmean;sdAUC;maxODmean;sdmax;finalODmean;sdfinal
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;70 uM;0,94614699372870426;0,517792878123349065;0,964836478038991308;0,652689269197500699;9,64333459930339e-01;0,653529457798963986
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;80 uM;0,12433048858228547;0,268359267289501102;0,139293663093065512;0,276581732456888718;1,19165876677744e-01;0,276263230764404732
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;90 uM;0,02660484198164088;0,016226340649253910;0,041762942198900553;0,051130000996158192;2,08370099576186e-02;0,020672781054927761
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;100 uM;0,02885616074087920;0,016242257603501672;0,043055840523055597;0,053099495472409101;2,64249819251404e-02;0,019004717211393421
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;110 uM;0,02685849736875778;0,018219755716568808;0,039547888009315094;0,057015347598058985;2,05007741901793e-02;0,022006873362540365
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;120 uM;0,03475239725584006;0,017206307318047304;0,047090607614070697;0,050566366083164865;2,73772237326276e-02;0,024622434465751172
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;130 uM;0,03189236680955290;0,019313160793374393;0,042754370272968939;0,051530802872027076;2,41543836615238e-02;0,023974879348352036
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;5007;Lactobacillus gasseri;L. gasseri;140 uM;0,03903173614157685;0,012908620192287338;0,053896666819270515;0,048190091660846875;2,27717693204324e-02;0,020080334954371882
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;blank;NA;NA;0,004678362573099419;0,007845852552630848;-2,91050689077005e-02;0,045364617734608384
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;0 uM;1,00000000000000000;0,000000000000000000;1,014955747377622508;0,063300623969438807;1,01495574737762e+00;0,063300623969438807
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;54 uM;NA;NA;1,023063994363336393;0,084412957851857082;1,02150999280933e+00;0,084873282040348691
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;60 uM;NA;NA;1,000720237973527382;0,061434824743974568;1,00072023797353e+00;0,061434824743974568
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;70 uM;NA;NA;0,970921661793372248;0,061092552209997361;9,70921661793372e-01;0,061092552209997361
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;80 uM;NA;NA;0,471738130290761892;0,465758956401142621;4,69407127959760e-01;0,468459665977423501
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;90 uM;NA;NA;0,019639844804318463;0,019935195331719873;1,49696611867664e-02;0,026261481898323797
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;100 uM;NA;NA;0,020435929810929808;0,026254933704993461;1,62777615902616e-02;0,030889829814856707
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;110 uM;NA;NA;0,022268548337627283;0,024727543272394518;1,82014348955138e-02;0,029701084222276037
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;120 uM;NA;NA;0,018005693745825297;0,022982778016245035;1,56746914148230e-02;0,025914198595694889
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;130 uM;NA;NA;0,024508495890074814;0,023715652924518087;2,14004927820717e-02;0,028001443115571904
Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;14071;Lactobacillus murinus;L. murinus;140 uM;NA;NA;0,027619225316593759;0,022844992294460444;2,76192253165938e-02;0,022844992294460444
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;blank;0,00100454181307109;0,000418752108439424;0,000000000000000000;0,000000000000000000;-1,43776531424915e-03;0,000595339147759029
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;0 uM;1,00000000000000000;0,000000000000000000;0,997785346113526650;0,028398456375888757;9,97785346113527e-01;0,028398456375888757
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;54 uM;0,98212328393964654;0,037592714584768032;0,997664971148692015;0,017858628549889406;9,97664971148692e-01;0,017858628549889406
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;60 uM;0,98416933754777725;0,046307948332960078;1,002883421540622155;0,013324424932031278;1,00288342154062e+00;0,013324424932031278
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;70 uM;0,96702398782716414;0,062980383081768190;0,988468183752354901;0,022254309266376560;9,88468183752355e-01;0,022254309266376560
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;80 uM;0,78177722656049620;0,344092129389335200;0,839392101608216756;0,322644766604547439;8,39392101608217e-01;0,322644766604547439
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;90 uM;0,00771767670478979;0,006877172357251000;0,014937901477464054;0,014940695267155201;1,49379014774641e-02;0,014940695267155201
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;100 uM;0,00776044350875681;0,007214467351098778;0,014324697925217031;0,016221302919007762;1,40117088798336e-02;0,016555970014265956
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;110 uM;0,00799130784292038;0,007702077167998670;0,015459055097972615;0,016783801691771266;1,54590550979726e-02;0,016783801691771266
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;120 uM;0,00895728581258297;0,008055747655706300;0,017487199436892170;0,016420184115761603;1,74871994368922e-02;0,016420184115761603
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;130 uM;0,00655571518472451;0,006939830112584693;0,012023056050022725;0,013097277217931849;1,20230560500227e-02;0,013097277217931849
Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;5038;Streptococcus salivarius;S. salivarius;140 uM;0,00983931717117409;0,008444532879806682;0,017617521577596384;0,015225447644445233;1,76175215775964e-02;0,015225447644445233
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;blank;0,00677337181221426;0,002922294252114161;0,006902086677367578;0,012848613366794638;-2,54135179628612e-03;0,003636050976914714
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;0 uM;1,00000000000000000;0,000000000000000000;1,015409309791332371;0,065360133257766545;1,01540930979133e+00;0,065360133257766545
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;54 uM;1,08310487117193044;0,081973407786294930;1,069370679599140894;0,086700615838796471;1,06937067959914e+00;0,086700615838796471
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;60 uM;1,04508160112664061;0,030416673460240531;1,034979363510629469;0,062592010110513227;1,03497936351063e+00;0,062592010110513227
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;70 uM;1,01932449047722828;0,037090505259088184;1,018520066946937197;0,053685550674771716;1,01852006694694e+00;0,053685550674771716
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;80 uM;0,93844250031518117;0,151981971484938749;0,968523425259721016;0,141508147254546329;9,66918288823124e-01;0,144745896280307734
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;90 uM;0,10995014691467521;0,129984551180609115;0,186252849425591449;0,246475804529207837;1,86082055232594e-01;0,246615938194287815
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;100 uM;0,01908916688481775;0,009203516805787189;0,028194338021720743;0,017728277092922760;1,77198289864886e-02;0,011139773513053154
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;110 uM;0,02254023547272057;0,007907975745438179;0,031346902744632518;0,016118144694987988;2,01109476884527e-02;0,011217988499294243
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;120 uM;0,02123774512949081;0,008675408150586195;0,030735689818006857;0,023002858176650858;1,80448314195520e-02;0,011674754152528130
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;130 uM;0,02323309788547648;0,010551612858676484;0,032945733777635829;0,021162394654752319;2,10677241468172e-02;0,013171750239272712
Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;5011;Roseburia intestinalis;R. intestinalis;140 uM;0,02837858811730654;0,008093665652671670;0,034178440180224874;0,019419489215678615;2,35536980506708e-02;0,009206951384104054
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;blank;0,00219604485868144;0,001957534034331535;0,000000000000000000;0,000000000000000000;-3,96694029642570e-03;0,004569307720404035
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;0 uM;1,00000000000000000;0,000000000000000000;1,000794498803201149;0,007353882105608404;1,00079449880320e+00;0,007353882105608404
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;54 uM;0,99479605742793897;0,009525073375013363;1,000769810703084239;0,013410615350593978;1,00076981070308e+00;0,013410615350593978
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;60 uM;0,99599601839711360;0,013990220471858781;1,004910486808124004;0,011780396398584704;1,00491048680812e+00;0,011780396398584704
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;70 uM;0,96670272637494603;0,017706411130798592;0,990690823038950064;0,016748320087213445;9,90690823038950e-01;0,016748320087213445
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;80 uM;0,73834636074247884;0,394716393799831478;0,783118033262562352;0,383544244946192658;7,83118033262562e-01;0,383544244946192658
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;90 uM;0,46481857056940012;0,485825495350286851;0,482478769960128173;0,501071498718298591;4,82478769960128e-01;0,501071498718298591
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;100 uM;0,00968302399766733;0,012174534933261677;0,019217539120410323;0,031928988243979918;1,92175391204103e-02;0,031928988243979918
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;110 uM;0,00730266814222313;0,007181284566990410;0,010002435315569142;0,010064822731696893;1,00024353155691e-02;0,010064822731696893
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;120 uM;0,00783095361685101;0,006798354736481048;0,010137543534383424;0,010201659324963596;9,77489620890745e-03;0,010656390442031056
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;130 uM;0,00836546025786432;0,007048420447009397;0,010460115955402144;0,010297728021900801;9,73482130445019e-03;0,011320909143390538
Firmicutes;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;5032;Clostridium perfringens;C. perfringens;140 uM;0,00765045389151267;0,008033062383153849;0,010829584938189257;0,012175461946367374;1,08295849381893e-02;0,012175461946367374
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;blank;0,00783330390865497;0,004569387251265167;0,000446030330062445;0,000963535637586659;-7,68220150292311e-03;0,005867011441716780
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;0 uM;1,00000000000000000;0,000000000000000000;0,996904605594194693;0,012164134798994084;9,96904605594195e-01;0,012164134798994084
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;54 uM;0,97361018328029281;0,021994773604585724;0,993679449925499281;0,019087188507270876;9,93679449925499e-01;0,019087188507270876
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;60 uM;0,95756412092615639;0,030058342106847716;0,991349649030427549;0,012228802307856459;9,91349649030428e-01;0,012228802307856459
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;70 uM;0,93176305098644219;0,093663571309617680;0,959937063270732027;0,046041004707115515;9,59937063270732e-01;0,046041004707115515
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;80 uM;0,55222841913175047;0,307320100714210398;0,612146548844978433;0,323710900468238805;6,12146548844978e-01;0,323710900468238805
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;90 uM;0,28446718417914457;0,330853027833141244;0,325436361451707123;0,369819478881603214;3,24841654344957e-01;0,370365989838311427
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;100 uM;0,02395794998103398;0,013291459650460679;0,019693168006173704;0,014295000722565799;1,43595296849878e-02;0,024583606312497255
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;110 uM;0,02563352800598521;0,009734542982556700;0,021932706290900734;0,012413320582503228;1,79362586887693e-02;0,023173095715626351
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;120 uM;0,02324269158681258;0,010755332437899501;0,021391720821000750;0,011421385485986278;2,13917208210007e-02;0,011421385485986278
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;130 uM;0,01902247167138657;0,010031787790871936;0,017553382241517639;0,009454475026363020;1,75533822415176e-02;0,009454475026363020
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Coprococcus;5048;Coprococcus comes;C. comes;140 uM;0,02321742069777646;0,007753945210320449;0,019574897480359791;0,009307908516033411;1,83167565685777e-02;0,012624023001698946
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;blank;0,01475933410068698;0,010912129112848112;0,002085505735140768;0,002646210123138583;-1,15015601246312e-02;0,010992280915963581
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;0 uM;1,00000000000000000;0,000000000000000000;0,989739019855926605;0,028985808738423879;9,89739019855927e-01;0,028985808738423879
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;54 uM;1,07942146010509377;0,072254080376992907;1,058270150079868355;0,131570729943304932;1,05827015007987e+00;0,131570729943304932
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;60 uM;1,08256222236610755;0,076892384264897820;1,069703586316127719;0,121195834399963259;1,06970358631613e+00;0,121195834399963259
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;70 uM;1,13834856311759713;0,097990930350953534;1,072361565187424315;0,027157220679938358;1,07236156518742e+00;0,027157220679938358
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;80 uM;0,91716695236010581;0,339257891767259234;0,893876001856540037;0,341196116356071555;8,93876001856540e-01;0,341196116356071555
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;90 uM;0,30026999225991202;0,490766230936750758;0,260899477683210368;0,433921764127559506;2,60582304999425e-01;0,434119901565783728
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;100 uM;0,03508165494434785;0,013072241969195889;0,028957373736211291;0,012385903726131865;2,82274467289120e-02;0,012246066702238061
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;110 uM;0,03556031677673148;0,010163726856979272;0,029270687690048192;0,011129507220273867;2,92706876900482e-02;0,011129507220273867
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;120 uM;0,03647221217062489;0,015875534617571831;0,027349923779222896;0,012147897905648616;2,70255117759788e-02;0,012262425659193518
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;130 uM;0,03126186310867801;0,016783593444415313;0,021724924472526531;0,014983554793734297;2,14005124692824e-02;0,015099399848732068
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Dorea;5076;Dorea formicigenerans;D. formicigenerans;140 uM;0,04061684683789825;0,017835829588660736;0,027637922792472180;0,012299100337498850;2,76379227924722e-02;0,012299100337498850
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;blank;0,00414300948065080;0,002657832903972953;0,000167869733087125;0,000444141566403323;-3,95437422940195e-03;0,002089413033103812
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;0 uM;1,00000000000000000;0,000000000000000000;1,003346084885037071;0,014641717275498815;1,00334608488504e+00;0,014641717275498815
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;54 uM;0,97735341570862266;0,038208736919474434;1,008445239376390967;0,029965031673767368;1,00844523937639e+00;0,029965031673767368
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;60 uM;1,00709860794758255;0,032995533764777485;1,037972044778432856;0,034467942888832488;1,03797204477843e+00;0,034467942888832488
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;70 uM;0,99682196759025710;0,055952896997820696;1,030169158938808893;0,046249655351057184;1,02951633219903e+00;0,047951779426143870
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;80 uM;0,93861737185846195;0,122552269625802374;1,021199863375099159;0,067637963800092932;1,02119986337510e+00;0,067637963800092932
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;90 uM;0,03941794869569468;0,016295457511316676;0,038806136438124007;0,015673926920728134;3,79725333141482e-02;0,014174754776296474
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;100 uM;0,04405098565408588;0,011777059210016332;0,043948396044669324;0,009830410140992358;4,37358110106557e-02;0,009385828912445037
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;110 uM;0,03807170460528724;0,013194656405277744;0,036568729822406158;0,013149099046040958;3,61658757704838e-02;0,012936711181702363
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;120 uM;0,04003799582381866;0,016814791543318167;0,037134120717344725;0,017210683413803614;3,65672272933084e-02;0,017229150742008092
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;130 uM;0,03928090413443128;0,015065423335842560;0,039648407500307174;0,010954127218981828;3,87576237630730e-02;0,011365549199837340
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Enterocloster;5026;Enterocloster bolteae;E. bolteae;140 uM;0,04080455532770293;0,009786694862043761;0,040247064271901750;0,011095717743586106;3,99636175598836e-02;0,011148472712563945
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;blank;0,00200459263117082;0,001182513474843372;0,000000000000000000;0,000000000000000000;-3,28893161607335e-03;0,001781760871887665
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;0 uM;1,00000000000000000;0,000000000000000000;0,999443737892830142;0,006901214783416769;9,99443737892830e-01;0,006901214783416769
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;54 uM;0,96392356253279932;0,020065645332704971;0,970636593078517018;0,014496459611633858;9,70636593078517e-01;0,014496459611633858
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;60 uM;0,96233749683183556;0,037647897229795495;0,966183640607934935;0,028910760331834342;9,66183640607935e-01;0,028910760331834342
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;70 uM;0,97016190718291095;0,042777606484859974;0,977548691335077935;0,021563624320133284;9,77548691335078e-01;0,021563624320133284
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;80 uM;0,97028199793196956;0,038909949867748518;0,974809488287414649;0,016147031432856469;9,74809488287415e-01;0,016147031432856469
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;90 uM;0,86585761389986160;0,123627686622329355;0,879783900000671970;0,112738010001763977;8,79783900000672e-01;0,112738010001763977
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;100 uM;0,56530772933250284;0,068521157075800088;0,607024739332846064;0,070385069963336502;6,07024739332846e-01;0,070385069963336502
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;110 uM;0,34960885648227558;0,074039754121100032;0,372762248935264329;0,061407160099344230;3,72762248935264e-01;0,061407160099344230
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;120 uM;0,28239461119322556;0,111539805548811252;0,298771400469072357;0,088822291816344059;2,98771400469072e-01;0,088822291816344059
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;130 uM;0,24921348242121744;0,097198777208950551;0,275378920261143634;0,098737557643258922;2,75053116612143e-01;0,099016549699745743
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Lacrimispora;5037;Lacrimispora saccharolytica;L. saccharolytica;140 uM;0,21220160435478891;0,084440049879423093;0,231810121584892670;0,085670912325118934;2,30941311854224e-01;0,085985644987550666
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;blank;0,01074512658248725;0,004737559496364132;0,000566251415628540;0,001790644201680851;-1,19547483765165e-02;0,006452878281936077
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;0 uM;1,00000000000000000;0,000000000000000000;0,998409946790721592;0,007045245287759490;9,98409946790722e-01;0,007045245287759490
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;54 uM;0,98041197423995541;0,025643875413028597;0,999025860154170497;0,016387482621199351;9,99025860154170e-01;0,016387482621199351
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;60 uM;0,98020900309263381;0,033878116146006908;0,998660004040044624;0,016322014391619115;9,98660004040045e-01;0,016322014391619115
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;70 uM;1,03058650801408525;0,044280944045207583;1,057188722763423572;0,022765405426853624;1,05718872276342e+00;0,022765405426853624
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;80 uM;0,73747625387036575;0,355694387955625524;0,813205157092834474;0,355895261829189125;8,13205157092834e-01;0,355895261829189125
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;90 uM;0,38515879242007783;0,449989582210808092;0,410667026803568092;0,487779003126513622;4,10383901095754e-01;0,488032788727784606
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;100 uM;0,01275178287858852;0,009809315372139608;0,010989297625322962;0,010208521982911490;5,00341983918779e-03;0,023885571994835545
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;110 uM;0,01560277981001998;0,007272222260701547;0,014607388366695633;0,009225001217610593;9,03656187117375e-03;0,024560928208493645
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;120 uM;0,01377565820099825;0,006173997909711640;0,014562626480192284;0,007603703892817747;1,44596716773507e-02;0,007709459443521661
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;130 uM;0,01378993471400631;0,006652917910548601;0,015657893778318607;0,008900918748362172;1,54519841726355e-02;0,009288313061953109
Firmicutes;Clostridia;Eubacteriales;Lachnospiraceae;Mediterraneibacter;5046;Mediterraneibacter gnavus;M. gnavus;140 uM;0,01750407545477078;0,007317365859404959;0,015087721923893507;0,008537439436768856;1,15085018720082e-02;0,016516807663259536
